compound_iso_smiles,affinity
O=C(NC1=NCCS1)NC12CC3CC(CC(C3)C1)C2,4.650000221
Cc1ccc(C(=O)O/N=C2/CC3CCC2(C)[C@@]3(C)CBr)cc1,4.800000875
O=C(Cc1ccc(Cl)cc1Cl)Nc1ccncc1Cl,4.849999245
O=C(COc1ccccc1F)Nc1nc(-c2ccccn2)cs1,5.250001023
CCc1ccc2c(c1)NC(=O)C2(C)Cc1ccccc1,4.899998417
CC(C)C[C@@H](COCc1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CCC1=O,4.550000452
CCOc1ccc(CCN2C(=S)N([C@@H](CC(C)C)CN3CCC[C@@H]3CN3C(=S)NC[C@@H]3Cc3ccc(O)cc3)C[C@@H]2CC(C)C)cc1,4.450000476
COc1cccc(C2=NOC(C(=O)Nc3cc(C)on3)C2)c1OC,6.299988938
,5.148099859
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)NC3(C)C)cc1,4.849999245
O=C(NCCCc1ccccc1)C1CCC(CNc2c(N3CCCCC3)c(=O)c2=O)CC1,4.599999383
CC(C)C[C@H]1CN([C@@H](Cc2ccc(O)cc2)CN2CCC[C@@H]2CN2C(=S)NC[C@@H]2Cc2ccccc2)C(=S)N1CC1CCCCCC1,4.599999383
CCCOc1ccc(C(=O)NNC(=S)NC(=O)CC)cc1,5.250001023
Cn1c(C(C#N)C(=O)c2ccco2)nc2ccccc21,5.050000457
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1,4.450000476
COc1cc(NC(=O)c2ccccc2)cc(OC)c1,5.450004148
O=C(NC1CCCC1)C(c1ccccc1)n1c(CSCCOc2ccccc2)nc2ccccc21,4.499999679
Cc1ccc(C)c(NC(=O)CSc2n[nH]c(-c3ccccn3)n2)c1,4.499999679
CN(C)/C=C/C(=O)c1cnc(-c2ccc(Cl)cc2)s1,4.700000504
Cc1n[nH]c(NC=C2C(=O)CC(C)(C)CC2=O)c1-c1ccc(Cl)cc1,4.899998417
Cc1ccc(-c2csc(N3CCN(c4cc5c(cc4Cl)nc(-c4ccncc4)n5CCN4CCCCC4)CC3)n2)cc1,4.499999679
O=C(Oc1cc(=O)oc2c1c(=O)n1c3c(cccc23)CC1)c1ccc(F)cc1,4.450000476
COc1ccccc1-c1nn(CCC(=O)Nc2ccc(C)cc2)c2nc(C)cc(C)c12,4.800000875
Nc1ccc2c(c1)C(=NO)c1cc([N+](=O)[O-])ccc1-2,5.199998172
O=C(N/N=C/c1cc(Cl)ccc1O)c1ccccc1Br,4.849999245
CCN1/C(=C\c2ccc3ccccc3[n+]2CC)Sc2cc(C)ccc21.[I-],5.050000457
COc1ccc(/C=N/NC(=O)C[n+]2ccccc2)c(OC)c1OC.[Cl-],4.650000221
O=C(O)Cc1ccc(C(=O)c2ccc(Cl)cc2)s1,5.250001023
CS(=O)(=O)c1ccc(Cl)c(NC(=O)CSc2nnc3n2CCCCC3)c1,5.450004148
COc1cccc(C(NC(C)=O)c2nc(-c3ccc4ccccc4c3)cs2)c1,4.550000452
CCOC(=O)c1cccc(N/C=C/C(=O)c2ccc(OC)c(OC)c2)c1,4.849999245
O=C(CCl)c1c[nH]c(/C=N/Nc2ccc(F)cc2)c1,5
COc1ccc(-n2ncc3c(N4CCc5ccccc54)ncnc32)cc1,5.299997603
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1)c1ccco1,4.650000221
O=[N+]([O-])c1cc(-c2csc(NCCc3nc4cc(Cl)c(N5CCCCC5)cc4n3CCCO)n2)ccc1Cl,4.450000476
C[C@]12CC[C@H](OC(=O)CCC(=O)O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC(=O)CCC(=O)O,5.450004148
Cc1cccc(C(=O)OCC(=O)Nc2nnc(-c3ccccc3)o2)c1O,5.650004101
O=C(c1ccc([N+](=O)[O-])o1)N1CCN(c2nc3c(Cl)cccc3s2)CC1,4.499999679
COc1ccc(C(=O)O/N=C(/C)c2cccs2)cc1,4.899998417
CCCCCCC1CCC(C(=O)Nn2c(C)nc3ccccc3c2=O)CC1,4.650000221
O=S(=O)(c1cccs1)N1CCC(CO)(Cc2ccc(Cl)cc2)CC1,4.450000476
Cc1nc(SCC(=O)NC2CCCC2)c2oc3ccccc3c2n1,5.250001023
COc1ccc(OC)c(NC(=O)CSc2ncccn2)c1,5.250001023
O=[N+]([O-])c1ccccc1Oc1ccc(Cl)c2cccnc12,4.800000875
CCN(CC)c1ccc(/C=C/[N+](=O)[O-])cc1,4.599999383
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,4.899998417
O=C(CSC1=NNC(c2ccccn2)S1)Nc1cccc(Cl)c1,5.050000457
CN(C)CCOC1c2ccccc2CCc2ccc3ccccc3c21.O=C(O)C(=O)O,4.650000221
Cc1nc(NC(=O)c2ccco2)sc1C(=O)O,5
COC(=O)Cn1nc(-c2ccc(C)cc2)c2ccccc2c1=O,5
COC(=O)c1ccc(C#Cc2ccccc2)o1,4.499999679
CCOC(=O)c1ccc(N2C(=O)C=CC2=O)cc1,5.399996913
COc1ccc2c(c1)C(=O)N(c1ccccc1C)C(=O)C2(C)C,4.899998417
CC(=O)c1c(C)nc(-c2cccc([N+](=O)[O-])c2)n1O,4.949999402
CCC(=O)Nc1ccc2oc(-c3ccccc3Br)nc2c1,5.099999035
O=C1CC(c2cccc(Br)c2)c2cc3c(cc2N1)CCC3,5.399996913
CC(C)(C)NC(=O)NC(=O)COC(=O)Cc1coc2ccc3ccccc3c12,4.599999383
CCC(C)Sc1ccc(-c2nc3cnccn3c2NC2CCCCC2)cc1.O=C(O)C(F)(F)F,4.450000476
Oc1ccc(Cl)cc1CNc1cnc2ccccc2c1,4.899998417
CC(=O)NCCNc1nc(NCc2cccs2)nc2ccsc12,5.250001023
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(Cc2ccccc2F)c1,7.37675071
OC(Cn1cncn1)(c1ccccc1)c1ccccc1,5.199998172
Nc1c(O)ccc2c1C(=O)c1ccccc1C2=O,4.450000476
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccccc1Cc1ccccc1,6.619788758
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cccs1,5.250001023
CCC(C)c1ccc(NC(=O)c2ccco2)cc1,4.949999402
COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2ncccc2c1,4.599999383
O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)SC1=S,5
Cc1ccc(NC(S)=Nc2ccc(OC(F)F)c(Cl)c2)cc1F,4.899998417
Cc1cccc(NS(=O)(=O)c2ccc(C)c(C(=O)NNC(=O)c3csc(N4CCOCC4)n3)c2)c1,4.450000476
C[N+](C)(C)CC=O.[Cl-],4.550000452
O=S(=O)(NCCCCNS(=O)(=O)c1cccc2cccnc12)c1cccc2cccnc12,5.250001023
CC(=O)Nc1ccc(-c2ccnc3c2CC(C)(C(=O)Nc2ccc(C(C)C)cc2)O3)cc1,4.499999679
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2ccccc2)cc1,6.812479279
CCc1ccc2c(c1)NC(=O)C2(C)Cc1ccccc1OC,4.499999679
COc1ccc(-c2nc(-c3ccccc3)no2)c(OC)c1,5
CCc1ccc(NC(=O)CSc2nccn2-c2cccc(C)c2C)cc1,4.749999856
CCc1cccc(NC(=O)COC(=O)c2cc(=O)c3ccccc3o2)c1,4.949999402
Cc1nn(CC(C)C)c(Cl)c1C(=O)N(C)CC(=O)Nc1ccc(Cl)cc1,4.499999679
CC1=CC(C)(C)N(C(=O)CSc2nnc(-c3ccc(C)cc3)o2)c2ccc(C)cc21,5.149997414
CCOC(=O)c1sc(=S)n(C)c1NC(=O)c1ccccc1,4.949999402
O=C1OCCN1C(=O)[C@H]1[C@H](c2ccc(F)cc2)C(c2ccccc2)=NN1c1ccc(Br)cc1,4.899998417
CCSc1nnc2n1C(C)(C)Cc1ccccc1-2,4.450000476
COC(=O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1C(=O)c2ccc(OC)cc2O[C@@H]1c1ccc2c(c1)OCO2,4.650000221
FC(F)(F)c1ccccc1Cc1c(-c2ccc(Cl)cc2)nc2c3ccccc3ccn12,4.450000476
CCOC(=O)c1c(-c2ccc(Cl)cc2)c[nH]c1SC(C)C(=O)NCCc1ccc(OC)cc1,5.199998172
CC(C)(C)c1ccc(C(=O)N2CCC(=O)N([C@H](COCc3ccccc3)Cc3ccccc3)CC2)cc1,4.450000476
CCN(C(=O)COC(=O)/C=C/c1ccc(Cl)c(Cl)c1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,5.250001023
Cc1cc(C)nc(N/C=C(\C#N)C(=O)c2cccc(CSc3ccccc3)c2)n1,4.700000504
CC1=C(C(=O)N(C(C)C)C(C)C)CC(CC(=O)NCc2cccc3ccccc23)C(=O)N1Cc1ccc(F)cc1,4.450000476
COc1cccc(C(Nc2ccccc2)c2ccc3ccc(C)nc3c2O)c1.O=C(O)C(F)(F)F,4.749999856
O=C1CC(c2cc(Br)ccc2F)c2cc3c(cc2N1)CCC3,5.350003493
O=C(Nc1nnc(C2CC2)o1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,4.450000476
CCCCC[C@H](C)N1C[C@@H](COCc2ccccc2)Oc2cc(N3CC[C@@H](N(C)C)C3)ccc2S1(=O)=O,4.849999245
O=C(O)c1cc2[nH]c3c(c2cc1Cl)CCCC3,4.700000504
CC(=O)c1c(C(C)=O)c(C)n(-c2cccc3cccnc23)c1C,5.450004148
CCN(Cc1ccccc1)c1ccc(/C=C/c2nccc3ccccc23)cc1,5.250001023
[O-][n+]1c2ccccc2cc2ccccc21,5
COc1cc(/C=C2\C(=O)N(c3ccc(NC(C)=O)cc3)N=C2c2ccccc2)ccc1O,4.450000476
S=C(NCc1ccco1)Nc1ccc(Cl)c(Cl)c1,4.949999402
Cc1occc1C(=O)N/N=C/c1ccc(-c2ccccc2)cc1,4.849999245
CC(NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(c1ccccc1)N1CCOCC1,5.499996932
O=C(Nc1cccc(/C=C/c2ccc(F)cc2)c1)c1ccccc1,6.30980392
Nc1nc(COc2ccc3ccccc3c2)cs1,4.899998417
C=C(c1nc2ccccc2s1)C1Cc2cccc3c2N(CCC3)C1,5.250001023
O=C(Nc1ccc(OC(F)F)cc1)Nc1cccc(C(F)(F)F)c1,5.450004148
CCc1nc(C(N)=O)c2nc(O)n(-c3ccccc3F)c2n1,6.250031916
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1O,4.650000221
S=C(NCc1ccc2[nH]c3c(c2c1)CCCC3)Nc1ccccc1,4.450000476
C/C(=N\NC(=O)c1ccccc1OCc1ccc(F)cc1)c1ccccn1,4.650000221
Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(OCc2ccc(Cl)cc2Cl)cc1,4.450000476
CN=C(S)N1CCC(NC(=O)C23CC4CC(CC(C4)C2)C3)CC1,4.599999383
COc1ccc(/C=C/c2ccc3c(Br)ccc(O)c3n2)cc1,4.749999856
C/C(=N\Nc1cccc(C(=O)O)c1)c1cc2ccccc2o1,4.749999856
Cc1cc(N2C(=O)C=CC2=O)c([N+](=O)[O-])cc1C,5.199998172
COc1cccc(C(=O)Nc2ccccc2NC(=O)c2cccc(OC)c2)c1,4.650000221
Cc1noc(C)c1S(=O)(=O)NC(=O)C1(C)CCN1C(=O)Cc1ccc(Cl)cc1Cl,5.450004148
COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1C(CCN1CCOCC1)c1ccc(N(C)C)cc1,4.749999856
NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(C#CC3(O)CCCCC3)cc2)cc1,4.450000476
COCCN(C(S)=Nc1ccc(C)cc1C)C(C)c1cccs1,4.499999679
CCOC(=O)[C@]12Cc3cc(OC)ccc3[C@H]1N(CC(=O)OC)C(=O)c1ccccc12,4.650000221
CCOC(=O)C1(C)CCCN(C(=O)c2ccc3c(c2)CCO3)C1,5.250001023
Cc1ccc(O)c(Sc2cc(C)ccc2O)c1,4.949999402
COc1ccccc1N1CC(C)(C)C(=O)N(C(=O)c2c(F)cccc2Cl)C1=S,4.650000221
N=C(NOC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccc(Cl)cc1,4.700000504
CC(=O)c1cccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NCc2ccco2)c2ccccc2)c1,5.250001023
O=C(O)/C=C\c1ccccc1Oc1cccc(Cl)c1,5.54999737
CCCCNC(=O)c1nc(C2CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC2)oc1-c1cccc(C(F)(F)F)c1,4.800000875
CCn1c(=O)cc(C(=O)OC)s/c1=N\c1ccc(F)c(F)c1,4.499999679
O=C(CC(Nc1ccccc1)C(=O)O)c1ccccc1,4.800000875
Cc1cc(C)n2c(NC3CCCC3)c(-c3cc4ccccc4o3)nc2n1,4.599999383
CC1=C(C(=O)N(C(C)C)C(C)C)CC(CC(=O)NCCN2CCOCC2)C(=O)N1Cc1ccccc1,5.250001023
COc1ccc(C(C)(O)c2nc(-c3ccccc3)cs2)cc1,4.949999402
O=C1C2C(C(=O)N1/N=C/c1cc([N+](=O)[O-])c(O)cc1O)C1C=CC2C12CC2,4.550000452
O=C(CSc1nc2ccc[nH]c-2n1)NCCc1ccccc1,5.250001023
COc1ccc(C(CC(=O)O)NC(=O)c2cc3ccccc3oc2=O)cc1OC,4.450000476
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,4.450000476
CC1(C(=O)Nc2ccc(Cl)c(Cl)c2)CCN1Cc1ccccc1OC(F)F,4.800000875
O=[N+]([O-])c1cccc(/C=N/n2cnnc2)c1O,4.849999245
O=C(Nc1nnc(-c2cccs2)o1)c1cccc(C(F)(F)F)c1,5.499996932
CC(=O)N1CC2(CC(c3ccccc3C(F)(F)F)=NO2)CN1c1ccc(Cl)cc1,4.899998417
COc1cc(/C=C/[N+](=O)[O-])ccc1OC(=O)c1cccnc1,5.250001023
O=S(=O)(O)c1cc(O)c(N=Nc2ccc(O)cc2O)c2ccccc12,4.899998417
CCOC(=O)c1ccc(-c2ccc(/C=N/NC(=O)CN(c3ccccc3Br)S(C)(=O)=O)o2)cc1,5.250001023
COC(=O)c1ccccc1COc1cccn2c(N(C)Cc3cccs3)c(C)nc12,5.250001023
CN1/C(=C\C(=O)COC(=O)c2ccc(O)c(O)c2)C(C)(C)c2ccccc21,5.499996932
CC(=O)Nc1ccc(/C=C2\C=Cc3ccccc32)cc1,4.949999402
COc1ccc(N2C(=O)CC(N3CC=C(c4ccccc4)CC3)C2=O)cc1,5.54999737
CN(C)c1ccc(-c2[nH]nc(O)c2NC(=O)c2ccccn2)cc1,5.299997603
CCc1c(C)sc(NC(=O)C2CCCCC2C(=O)O)c1C(N)=O,4.450000476
CCC1(C)COC(c2ccc(OC)c(OC)c2)OC1,4.650000221
O=C(CSc1cccc[n+]1[O-])c1ccccc1Br,4.450000476
CCOc1ccc(CCN2C(=S)N([C@@H](CC(C)C)CN3CCCC3CN3C(=S)NC[C@@H]3Cc3ccc(O)cc3)C[C@@H]2Cc2ccc(O)cc2)cc1,4.450000476
O=C(C1CCCCC1)N1C[C@H](O)[C@@H](n2cc(-c3ccc(F)cc3)nn2)C[C@@H]1c1ccccc1,4.450000476
C[C@@H](CN1CCC[C@H]1CN1C(N)=NC[C@@H]1Cc1ccccc1)N1C[C@@H](Cc2ccccc2)N(CCc2ccc(Cl)c(Cl)c2)C1=N,4.450000476
COc1ccc2sc(-c3ccccc3OC)c(-c3ccc(SC)cc3)c2c1,4.550000452
Cc1ccc2nc(NC(=O)C3CCCN(S(=O)(=O)c4cccc5nsnc45)C3)sc2c1,4.622400553
CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,4.736212487
O=C(O)Cc1sc(-c2ccc(Cl)cc2)nc1-c1ccccc1,4.450000476
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,4.536212986
CCCCC(=O)NC(c1ccccc1Cl)c1ccc2cccnc2c1O,4.849999245
Cc1ccc(NC(=O)CCn2cccc2)cc1C,5.250001023
CCOC(=O)C1CCCN(C2CC(=O)N(c3cccc(C(F)(F)F)c3)C2=O)C1.Cl,4.599999383
O=C(c1c[nH]c(C(=O)N2CCN(c3ccccc3F)CC2)c1)c1cccc(Cl)c1Cl,4.650000221
Cc1cc(OCCn2cc(C(=N)NO)c3ccccc32)ccc1Cl,4.450000476
Cc1ccc(Cn2cc(CCC(=O)O)c3ccccc32)cc1,5.499996932
Cc1nc(-n2nc3c(c2O)CCCC3)[nH]c(=O)c1Cc1ccccc1,5.450004148
COc1cccc(C(NC(C)=O)c2nc(-c3cccc(C(C)C)c3)cs2)c1,4.700000504
COc1ccc(OC)c(C2CC(=O)N3CN(c4ccc(C)c(Cl)c4)CSC3=C2C#N)c1,5
CC(C)(C)OC(=O)CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1,4.450000476
O=C(/C=C/c1ccccc1)Nc1nc[nH]n1,4.949999402
O=C(Nc1ccc2c(c1)OCCO2)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,5
CCN(C(=O)COC(=O)c1ccco1)c1cccc2ccccc12,4.700000504
COC(=O)C(Nc1ccccc1Cl)(c1cc(C)c(O)c(C)c1)C(F)(F)F,4.450000476
CC(C)(C)c1nnc(N/N=C/c2ccccc2O)n(N)c1=O,4.749999856
N#CC1=C(Nc2ccccc2Cl)SC(c2ccccc2O)NC1=O,4.800000875
COc1ccc(S(=O)(=O)Nc2ccc(Nc3ccccc3)cc2)cc1,4.450000476
CCOC(=O)c1c2c(n(-c3ccc(OC)cc3)c1C)C(=O)C(=O)c1ccccc1-2,4.450000476
CN(/N=C/c1cc(Cl)cc(Cl)c1O)C(=S)NC(C)(C)C,4.450000476
O=C(NC(=S)NC1CCCCC1)c1ccc(Cl)cc1,4.450000476
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,5.599997654
Oc1ccc(-c2ccc(Br)s2)cc1O,6.295849483
O=C(NC1CCCCC1)[C@@H]1CC=C[C@@H]2CCN(C3CCCCC3)C(=O)[C@@H]21,5.499996932
CCOc1ccc(N2C(=O)/C(=C\c3cccs3)C(=O)NC2=S)cc1,4.899998417
CN(C)CC1Oc2ccccc2OC1(O)c1ccccc1.[O-][Cl+3]([O-])([O-])O,4.700000504
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@@H]1CN(C)C(=O)C1CC1,5.499996932
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,6.721246399
Cc1cc(Cl)ccc1OCCCC(=O)NO,4.899998417
Cc1cccc(/C=N/NC(=O)c2ccccc2OCc2cccc(Br)c2)n1,4.800000875
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(Br)cnc2O[C@@H]1CN(C)S(C)(=O)=O,4.650000221
COC(=O)C1=C(C(=O)OC)SC2(S1)C(C(=O)OC)=C(C(=O)OC)SC1=C2c2cc(C)ccc2NC1(C)C,4.650000221
C=CCN(CC=C)S(=O)(=O)c1ccc2nc(NC(=O)C(C)C)sc2c1,4.700000504
COC(=O)N1CCCc2cc(S(=O)(=O)NCc3ccccc3)ccc21,4.749999856
CN(C)/C=C/C(=O)c1ccccc1OCc1cnc(Cl)s1,4.450000476
COc1cccc(-c2sc3ccc(OC)cc3c2-c2ccc(OCCN(C)C)cc2)c1,4.450000476
COC(=O)c1sccc1NC(=O)C12CC3CC(CC(C3)C1)C2,5.499996932
Cc1ccc(C)c(/C=C/C(=O)c2ccccc(=O)c2O)c1,4.800000875
CN(C)/C=C/C(=O)c1ccc(Cl)s1,4.599999383
Cc1ccc2nc(SCC(=O)NC3CCCC3)c(C)cc2c1,4.899998417
CCOC(=O)c1c(NC(=O)Cc2ccccc2)sc2c1CCN(CC)C2.Cl,4.450000476
CC(C)CC(COCc1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CCC1=O,4.499999679
CCCCNc1c(-c2ccc(SC(C)CC)cc2)nc2ccccn12.O=C(O)C(F)(F)F,5
CC1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,4.749999856
COc1ccccc1CNC(=O)CCCN1C(=O)COc2ccc(C)cc21,4.499999679
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(/C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=C/C=C\C=C/1C,5.350003493
CC(=O)Oc1ccc2oc3c(c2c1)C(=O)CCC3,4.599999383
COc1ccc(C(=O)NCc2cccnc2)cc1,4.700000504
CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1,4.849999245
O=C(O)c1cc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2Cl)ccc1Cl,4.450000476
CC1(C)C=Cc2c(ccc3c2OC[C@H](c2ccc(O)cc2O)C3)O1,5.149997414
CCOC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OC)cc1OC,4.949999402
CC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2)c(=O)n3CC(=O)NCC2CCCO2)C1,4.499999679
Cc1ccccc1OCC(=O)NNC(=S)NC(=O)c1ccco1,5.599997654
COc1ccc(C(=O)N/N=C/c2sc3ccccc3c2O)cc1,5.250001023
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NC(=O)CN1C(=O)NC(C)(c2ccccc2)C1=O,5.350003493
Cc1ccc(N/N=C(\C=O)C(=O)c2ccc(Cl)cc2)cc1,5.149997414
Cc1cccc(-c2noc(CCC(=O)NC3CCCC3)n2)c1,5.250001023
CC(=O)C1=CCC(c2ccc(F)cc2)N(S(=O)(=O)c2ccc(C)cc2)C1,4.650000221
Oc1c(C(Nc2cccc(C(F)(F)F)c2)c2cccnc2)ccc2cccnc12,4.650000221
Cc1cccc(C(=O)N2CCC(=O)N([C@H](COCc3cccc(Cl)c3)Cc3ccccc3)CC2)c1,4.499999679
Cc1cc(C)cc(-n2c(SCC(=O)N3CCCCC3)nc3c([nH]c4ccccc43)c2=O)c1,4.550000452
Cc1ccc(-c2ccc(CN3C(C)C(=O)N(Cc4cn(CC5CCCCC5)nn4)CCS3(=O)=O)cc2)cc1,4.450000476
CN1/C(=C\C(=O)CSc2nnc(NCc3ccccc3)s2)C(C)(C)c2ccccc21,4.450000476
CCC(C)Sc1cc(-c2nc3cc(C)ccn3c2NC2CCCCC2)ccc1OC.O=C(O)C(F)(F)F,4.450000476
O=C(COC(=O)CCCc1nc2ccccc2s1)Nc1ncc(Cl)cc1Cl,5.250001023
O=C(Nc1ccc(O)c(O)c1)c1cc(O)c(O)cc1Br,6.089909454
COc1cc(N=C(S)NCC2CCCO2)c(OC)cc1Cl,5.250001023
O=C(CN1CCC(NC(=O)c2ccccc2F)CC1)Nc1ccc2c(c1)OCO2,5.250001023
CC1=CC(=O)C(C(C)C)=C/C1=N/OS(=O)(=O)c1ccccc1,4.450000476
O=C(Nc1nc2c(Br)cccc2s1)C1CC1,5.149997414
O=C(NC(c1ccc(-c2ccccc2)cc1)c1cnccn1)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,4.849999245
COc1c(Cl)cc(Cl)cc1C(=O)Nc1ccc(C(=O)O)cc1,5.900008766
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)CNCc1ccco1.O=C(O)C(=O)O,4.450000476
COc1ccc(C2Nc3ccc(NC(C)=O)cc3C(=O)N2Cc2cccc(Cl)c2)cc1COc1ccc(NC(C)=O)cc1,4.599999383
Cc1sc2ccccc2c1CNC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,5.350003493
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.O=S(=O)([O-])O,4.450000476
COc1ccccc1N1CCN(S(=O)(=O)c2cc(-c3cc(C)no3)ccc2C(C)C)CC1,5.250001023
CC/C=C1/N=C2C(=O)N(C)C(=O)N=C2N(C)N1,5.199998172
COc1cc(/C=C/c2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])ccc1O,4.949999402
O=C(COc1ccc(S(=O)(=O)NC2CCCCC2)cc1)Nc1ccc2c(c1)OCCO2,4.499999679
O=C(c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(C(COCc2cccc(Cl)c2)Cc2ccccc2)CC1,4.700000504
Cc1ccc2nsnc2c1S(=O)(=O)N1CCOCC1,4.499999679
COc1ccccc1NC(=O)Nc1nc(CC(=O)N2CCN(c3ccccc3)CC2)cs1,5.350003493
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,4.450000476
Cc1ccc(N(Cc2cc3ccccc3nc2O)C(=O)c2ccco2)c(C)c1,4.450000476
COc1ccc(-c2ccc3c(c2)O[C@H](CN(C)C(=O)Nc2ccccc2F)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,5.299997603
CS(=O)(=O)N(CC(=O)Nc1ccc(CC#N)cc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,4.899998417
CCn1c(SCC(=O)N2c3ccccc3Sc3ccccc32)nc2c1c(=O)n(C)c(=O)n2C,4.450000476
CC(C)C[C@@H](CN1CCCC1CN1C(=S)NC[C@@H]1Cc1ccc(O)cc1)N1C[C@H](Cc2ccc(O)cc2)N(CC2CCCCC2)C1=S,4.450000476
O=CN/N=C/c1c(O)ccc2ccccc12,4.650000221
CC1CCN(S(=O)(=O)c2ccc3c(ccn3CC(=O)O)c2)CC1,5.250001023
CCC1Nc2ncnc(N3CCCCC3)c2N(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F,4.499999679
C(C#CCCCCCCCCC[n+]1ccccc1)#CCCCCCCCCC[n+]1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1,4.450000476
CNc1ccc2c(c1)Sc1cc(OC)ccc1N2C,5.477686205
Cc1cc(Nc2ccc(O)cc2)ccc1N,4.899998417
Cc1ccc2c(cnn2C(=O)CCC(=O)NCc2cccc(Br)c2)c1,4.700000504
COc1ccc(-c2sc(C(=O)c3ccc(Cl)cc3Cl)cc2CC(=O)O)cc1,4.450000476
COc1ccc(Cc2ccc(C(=O)NCCc3c[nH]c4ccc(Cl)cc34)cc2)cc1,7.15490196
NC(=O)C1CCN(CCCNC2CC(=O)N(Cc3ccc(N4CCCC4=O)cc3)C2=O)CC1,4.499999679
COc1ccc(C(c2c(O)ccc3ccccc23)N2CCOCC2)c(OC)c1,5
COc1ccc(C2=CC3=C(Br)C(=O)C(C)(OC(=O)c4ccco4)C(=O)C3=CO2)cc1,5
O=C(CN1CCCc2ccccc21)Nc1cccc(S(=O)(=O)N2CCCC2)c1,5.499996932
Cc1ccc(C(=O)NCC(=O)N2CCN(c3ccccc3O)CC2)s1,5.250001023
CCOC(=O)c1cn(CC(=O)Nc2ccc(C)cc2)nn1,4.550000452
Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1cccc2ccccc12,4.450000476
